t, r_ref, qr_ref, r_act, qr_act, tau[0], tau[1]
0.000000, 0.353600, 1.570796, 0.353553, 1.570796, 0.863387, -0.863387
0.002500, 0.353600, 1.570796, 0.353565, 1.570790, 0.181991, -0.112545
0.005000, 0.353600, 1.570796, 0.353578, 1.570792, -0.018897, 0.219218
0.007500, 0.353600, 1.570796, 0.353584, 1.570796, -0.267847, -0.091945
0.010000, 0.353600, 1.570796, 0.353588, 1.570793, 0.032908, 0.142552
0.012500, 0.353600, 1.570796, 0.353580, 1.570792, 0.202871, -0.115692
0.015000, 0.353600, 1.570796, 0.353485, 1.570801, 1.121367, -1.671352
0.017500, 0.353600, 1.570796, 0.353312, 1.570814, 2.220162, -3.253420
0.020000, 0.353600, 1.570796, 0.353077, 1.570830, 3.302819, -4.581945
0.022500, 0.353600, 1.570796, 0.352786, 1.570846, 4.406769, -5.817090
0.025000, 0.353600, 1.570796, 0.352439, 1.570861, 5.596941, -7.057193
0.027500, 0.353600, 1.570796, 0.352035, 1.570876, 6.856934, -8.295958
0.030000, 0.353600, 1.570796, 0.351580, 1.570888, 8.137332, -9.501856
0.032500, 0.353600, 1.570796, 0.351082, 1.570898, 9.344154, -10.638649
0.035000, 0.353600, 1.570796, 0.350551, 1.570908, 10.374867, -11.663051
0.037500, 0.353600, 1.570796, 0.350004, 1.570918, 11.184305, -12.535137
0.040000, 0.353600, 1.570796, 0.349449, 1.570929, 11.806361, -13.266333
0.042500, 0.353600, 1.570796, 0.348896, 1.570940, 12.294265, -13.884615
0.045000, 0.353600, 1.570796, 0.348348, 1.570953, 12.706374, -14.434992
0.047500, 0.353600, 1.570796, 0.347804, 1.570966, 13.128397, -14.954616
0.050000, 0.353600, 1.570796, 0.347262, 1.570979, 13.613602, -15.480448
0.052500, 0.353600, 1.570796, 0.346719, 1.570991, 14.148332, -16.024143
0.055000, 0.353600, 1.570796, 0.346174, 1.571002, 14.712369, -16.572221
0.057500, 0.353600, 1.570796, 0.345627, 1.571012, 15.280228, -17.118235
0.060000, 0.353600, 1.570796, 0.345081, 1.571021, 15.804811, -17.637148
0.062500, 0.353600, 1.570796, 0.344540, 1.571030, 16.247451, -18.103689
0.065000, 0.353600, 1.570796, 0.344008, 1.571039, 16.595579, -18.506099
0.067500, 0.353600, 1.570796, 0.343490, 1.571049, 16.880319, -18.860147
0.070000, 0.353600, 1.570796, 0.342985, 1.571058, 17.129287, -19.174905
0.072500, 0.353600, 1.570796, 0.342495, 1.571068, 17.354824, -19.457711
0.075000, 0.353600, 1.570796, 0.342020, 1.571078, 17.579780, -19.724339
0.077500, 0.353600, 1.570796, 0.341557, 1.571087, 17.815636, -19.987502
0.080000, 0.353600, 1.570796, 0.341106, 1.571096, 18.050352, -20.243724
0.082500, 0.353600, 1.570796, 0.340668, 1.571104, 18.287133, -20.488150
0.085000, 0.353600, 1.570796, 0.340240, 1.571112, 18.527937, -20.726923
0.087500, 0.353600, 1.570796, 0.339823, 1.571119, 18.757125, -20.955120
0.090000, 0.353600, 1.570796, 0.339419, 1.571126, 18.956130, -21.162293
0.092500, 0.353600, 1.570796, 0.339029, 1.571133, 19.113068, -21.339933
0.095000, 0.353600, 1.570796, 0.338654, 1.571140, 19.227274, -21.485772
0.097500, 0.353600, 1.570796, 0.338295, 1.571147, 19.313239, -21.607913
0.100000, 0.353600, 1.570796, 0.337953, 1.571153, 19.385479, -21.712799
0.102500, 0.353600, 1.570796, 0.337626, 1.571160, 19.449076, -21.803312
0.105000, 0.353600, 1.570796, 0.337314, 1.571167, 19.505861, -21.881404
0.107500, 0.353600, 1.570796, 0.337018, 1.571173, 19.556557, -21.948383
0.110000, 0.353600, 1.570796, 0.336736, 1.571179, 19.605382, -22.006050
0.112500, 0.353600, 1.570796, 0.336467, 1.571184, 19.654651, -22.058604
0.115000, 0.353600, 1.570796, 0.336212, 1.571189, 19.698669, -22.104862
0.117500, 0.353600, 1.570796, 0.335970, 1.571194, 19.729171, -22.140575
0.120000, 0.353600, 1.570796, 0.335742, 1.571199, 19.739675, -22.161569
0.122500, 0.353600, 1.570796, 0.335528, 1.571204, 19.728084, -22.165729
0.125000, 0.353600, 1.570796, 0.335328, 1.571208, 19.697704, -22.153847
0.127500, 0.353600, 1.570796, 0.335143, 1.571213, 19.657078, -22.129897
0.130000, 0.353600, 1.570796, 0.334971, 1.571217, 19.610973, -22.097547
0.132500, 0.353600, 1.570796, 0.334813, 1.571222, 19.560835, -22.058637
0.135000, 0.353600, 1.570796, 0.334667, 1.571226, 19.507945, -22.015657
0.137500, 0.353600, 1.570796, 0.334534, 1.571230, 19.454961, -21.970244
0.140000, 0.353600, 1.570796, 0.334412, 1.571233, 19.400653, -21.921790
0.142500, 0.353600, 1.570796, 0.334300, 1.571237, 19.341363, -21.868411
0.145000, 0.353600, 1.570796, 0.334200, 1.571240, 19.273477, -21.807979
0.147500, 0.353600, 1.570796, 0.334111, 1.571244, 19.195126, -21.739123
0.150000, 0.353600, 1.570796, 0.334033, 1.571247, 19.107016, -21.661779
0.152500, 0.353600, 1.570796, 0.333966, 1.571250, 19.013890, -21.576503
0.155000, 0.353600, 1.570796, 0.333908, 1.571253, 18.919059, -21.485950
0.157500, 0.353600, 1.570796, 0.333861, 1.571256, 18.822574, -21.393112
0.160000, 0.353600, 1.570796, 0.333822, 1.571259, 18.719355, -21.309658
0.162500, 0.353600, 1.570796, 0.333792, 1.571262, 18.615502, -21.240993
0.165000, 0.353600, 1.570796, 0.333768, 1.571265, 18.520286, -21.178946
0.167500, 0.353600, 1.570796, 0.333751, 1.571269, 18.432720, -21.121358
0.170000, 0.353600, 1.570796, 0.333739, 1.571273, 18.345247, -21.069649
0.172500, 0.353600, 1.570796, 0.333732, 1.571276, 18.262187, -21.008865
0.175000, 0.353600, 1.570796, 0.333731, 1.571280, 18.184202, -20.934490
0.177500, 0.353600, 1.570796, 0.333736, 1.571283, 18.106381, -20.853544
0.180000, 0.353600, 1.570796, 0.333745, 1.571286, 18.027452, -20.769440
0.182500, 0.353600, 1.570796, 0.333760, 1.571289, 17.960320, -20.669643
0.185000, 0.353600, 1.570796, 0.333779, 1.571290, 17.919641, -20.539244
0.187500, 0.353600, 1.570796, 0.333803, 1.571289, 17.897296, -20.388875
0.190000, 0.353600, 1.570796, 0.333831, 1.571286, 17.880961, -20.233787
0.192500, 0.353600, 1.570796, 0.333863, 1.571282, 17.861964, -20.084651
0.195000, 0.353600, 1.570796, 0.333898, 1.571278, 17.822071, -19.962130
0.197500, 0.353600, 1.570796, 0.333937, 1.571273, 17.751820, -19.877760
0.200000, 0.353600, 1.570796, 0.333977, 1.571269, 17.672073, -19.807725
0.202500, 0.353600, 1.570796, 0.334021, 1.571266, 17.597930, -19.734632
0.205000, 0.353600, 1.570796, 0.334066, 1.571262, 17.529253, -19.658871
0.207500, 0.353600, 1.570796, 0.334113, 1.571259, 17.462420, -19.584861
0.210000, 0.353600, 1.570796, 0.334162, 1.571255, 17.396407, -19.513882
0.212500, 0.353600, 1.570796, 0.334212, 1.571252, 17.331783, -19.445286
0.215000, 0.353600, 1.570796, 0.334263, 1.571249, 17.268995, -19.378565
0.217500, 0.353600, 1.570796, 0.334316, 1.571247, 17.208105, -19.313686
0.220000, 0.353600, 1.570796, 0.334369, 1.571244, 17.149126, -19.250711
0.222500, 0.353600, 1.570796, 0.334423, 1.571241, 17.092171, -19.189626
0.225000, 0.353600, 1.570796, 0.334477, 1.571239, 17.037402, -19.130390
0.227500, 0.353600, 1.570796, 0.334532, 1.571237, 16.984977, -19.072991
0.230000, 0.353600, 1.570796, 0.334586, 1.571234, 16.935031, -19.017453
0.232500, 0.353600, 1.570796, 0.334641, 1.571232, 16.887682, -18.963813
0.235000, 0.353600, 1.570796, 0.334696, 1.571230, 16.843024, -18.912117
0.237500, 0.353600, 1.570796, 0.334750, 1.571228, 16.801128, -18.862413
0.240000, 0.353600, 1.570796, 0.334804, 1.571226, 16.762033, -18.814743
0.242500, 0.353600, 1.570796, 0.334857, 1.571224, 16.725750, -18.769147
0.245000, 0.353600, 1.570796, 0.334909, 1.571222, 16.692265, -18.725654
0.247500, 0.353600, 1.570796, 0.334961, 1.571220, 16.661542, -18.684281
0.250000, 0.353600, 1.570796, 0.335011, 1.571217, 16.633526, -18.645034
0.252500, 0.353600, 1.570796, 0.335061, 1.571215, 16.608151, -18.607908
0.255000, 0.353600, 1.570796, 0.335109, 1.571213, 16.585343, -18.572891
0.257500, 0.353600, 1.570796, 0.335156, 1.571211, 16.565021, -18.539960
0.260000, 0.353600, 1.570796, 0.335202, 1.571209, 16.547107, -18.509088
0.262500, 0.353600, 1.570796, 0.335247, 1.571207, 16.531521, -18.480242
0.265000, 0.353600, 1.570796, 0.335290, 1.571205, 16.518188, -18.453389
0.267500, 0.353600, 1.570796, 0.335332, 1.571202, 16.507034, -18.428489
0.270000, 0.353600, 1.570796, 0.335372, 1.571200, 16.497991, -18.405505
0.272500, 0.353600, 1.570796, 0.335410, 1.571198, 16.490989, -18.384397
0.275000, 0.353600, 1.570796, 0.335447, 1.571196, 16.485964, -18.365124
0.277500, 0.353600, 1.570796, 0.335483, 1.571193, 16.482851, -18.347641
0.280000, 0.353600, 1.570796, 0.335517, 1.571191, 16.481583, -18.331905
0.282500, 0.353600, 1.570796, 0.335549, 1.571188, 16.482093, -18.317869
0.285000, 0.353600, 1.570796, 0.335579, 1.571186, 16.484311, -18.305484
0.287500, 0.353600, 1.570796, 0.335608, 1.571183, 16.488167, -18.294698
0.290000, 0.353600, 1.570796, 0.335636, 1.571181, 16.493585, -18.285457
0.292500, 0.353600, 1.570796, 0.335661, 1.571178, 16.500491, -18.277706
0.295000, 0.353600, 1.570796, 0.335685, 1.571176, 16.508805, -18.271385
0.297500, 0.353600, 1.570796, 0.335707, 1.571173, 16.518450, -18.266435
0.300000, 0.353600, 1.570796, 0.335728, 1.571171, 16.529543, -18.262513
0.302500, 0.353600, 1.570796, 0.335747, 1.571168, 16.543171, -18.257797
0.305000, 0.353600, 1.570796, 0.335765, 1.571165, 16.557864, -18.253505
0.307500, 0.353600, 1.570796, 0.335781, 1.571163, 16.572057, -18.251190
0.310000, 0.353600, 1.570796, 0.335796, 1.571160, 16.586162, -18.250231
0.312500, 0.353600, 1.570796, 0.335809, 1.571157, 16.600809, -18.249699
0.315000, 0.353600, 1.570796, 0.335821, 1.571154, 16.616922, -18.247489
0.317500, 0.353600, 1.570796, 0.335832, 1.571151, 16.634180, -18.243161
0.320000, 0.353600, 1.570796, 0.335842, 1.571148, 16.650417, -18.238810
0.322500, 0.353600, 1.570796, 0.335851, 1.571145, 16.664850, -18.235271
0.325000, 0.353600, 1.570796, 0.335859, 1.571142, 16.678107, -18.232064
0.327500, 0.353600, 1.570796, 0.335866, 1.571139, 16.690670, -18.228879
0.330000, 0.353600, 1.570796, 0.335873, 1.571136, 16.702662, -18.225769
0.332500, 0.353600, 1.570796, 0.335879, 1.571133, 16.714075, -18.222890
0.335000, 0.353600, 1.570796, 0.335884, 1.571130, 16.724913, -18.220341
0.337500, 0.353600, 1.570796, 0.335888, 1.571127, 16.735198, -18.218168
0.340000, 0.353600, 1.570796, 0.335893, 1.571124, 16.744955, -18.216390
0.342500, 0.353600, 1.570796, 0.335896, 1.571122, 16.754200, -18.215015
0.345000, 0.353600, 1.570796, 0.335899, 1.571119, 16.762942, -18.214045
0.347500, 0.353600, 1.570796, 0.335902, 1.571116, 16.771193, -18.213476
0.350000, 0.353600, 1.570796, 0.335904, 1.571113, 16.778963, -18.213294
0.352500, 0.353600, 1.570796, 0.335906, 1.571111, 16.786264, -18.213482
0.355000, 0.353600, 1.570796, 0.335907, 1.571108, 16.793109, -18.214019
0.357500, 0.353600, 1.570796, 0.335909, 1.571106, 16.799512, -18.214883
0.360000, 0.353600, 1.570796, 0.335909, 1.571104, 16.805489, -18.216051
0.362500, 0.353600, 1.570796, 0.335910, 1.571102, 16.811055, -18.217501
0.365000, 0.353600, 1.570796, 0.335910, 1.571099, 16.816224, -18.219211
0.367500, 0.353600, 1.570796, 0.335910, 1.571098, 16.821013, -18.221161
0.370000, 0.353600, 1.570796, 0.335910, 1.571096, 16.825425, -18.223342
0.372500, 0.353600, 1.570796, 0.335910, 1.571094, 16.828993, -18.226325
0.375000, 0.353600, 1.570796, 0.335909, 1.571092, 16.831469, -18.230440
0.377500, 0.353600, 1.570796, 0.335909, 1.571091, 16.833215, -18.235239
0.380000, 0.353600, 1.570796, 0.335908, 1.571089, 16.833680, -18.241221
0.382500, 0.353600, 1.570796, 0.335907, 1.571088, 16.833164, -18.247996
0.385000, 0.353600, 1.570796, 0.335905, 1.571087, 16.831836, -18.255382
0.387500, 0.353600, 1.570796, 0.335904, 1.571087, 16.829459, -18.263683
0.390000, 0.353600, 1.570796, 0.335903, 1.571086, 16.825667, -18.273299
0.392500, 0.353600, 1.570796, 0.335901, 1.571086, 16.820817, -18.283806
0.395000, 0.353600, 1.570796, 0.335899, 1.571086, 16.815492, -18.294535
0.397500, 0.353600, 1.570796, 0.335898, 1.571086, 16.810033, -18.305099
0.400000, 0.353600, 1.570796, 0.335896, 1.571086, 16.804584, -18.315341
0.402500, 0.353600, 1.570796, 0.335894, 1.571087, 16.799206, -18.325205
0.405000, 0.353600, 1.570796, 0.335893, 1.571087, 16.793933, -18.334665
0.407500, 0.353600, 1.570796, 0.335891, 1.571088, 16.788794, -18.343702
0.410000, 0.353600, 1.570796, 0.335889, 1.571089, 16.783817, -18.352304
0.412500, 0.353600, 1.570796, 0.335887, 1.571090, 16.779023, -18.360463
0.415000, 0.353600, 1.570796, 0.335885, 1.571091, 16.774426, -18.368180
0.417500, 0.353600, 1.570796, 0.335883, 1.571092, 16.770035, -18.375463
0.420000, 0.353600, 1.570796, 0.335882, 1.571094, 16.765855, -18.382324
0.422500, 0.353600, 1.570796, 0.335880, 1.571095, 16.761885, -18.388781
0.425000, 0.353600, 1.570796, 0.335878, 1.571096, 16.758122, -18.394852
0.427500, 0.353600, 1.570796, 0.335877, 1.571097, 16.754559, -18.400556
0.430000, 0.353600, 1.570796, 0.335875, 1.571099, 16.751191, -18.405915
0.432500, 0.353600, 1.570796, 0.335873, 1.571100, 16.748007, -18.410946
0.435000, 0.353600, 1.570796, 0.335872, 1.571102, 16.744999, -18.415670
0.437500, 0.353600, 1.570796, 0.335870, 1.571103, 16.742159, -18.420103
0.440000, 0.353600, 1.570796, 0.335869, 1.571104, 16.739478, -18.424264
0.442500, 0.353600, 1.570796, 0.335868, 1.571106, 16.736946, -18.428167
0.445000, 0.353600, 1.570796, 0.335866, 1.571107, 16.734557, -18.431828
0.447500, 0.353600, 1.570796, 0.335865, 1.571109, 16.732303, -18.435260
0.450000, 0.353600, 1.570796, 0.335864, 1.571110, 16.730178, -18.438476
0.452500, 0.353600, 1.570796, 0.335862, 1.571111, 16.728176, -18.441489
0.455000, 0.353600, 1.570796, 0.335861, 1.571112, 16.726291, -18.444311
0.457500, 0.353600, 1.570796, 0.335860, 1.571114, 16.724519, -18.446954
0.460000, 0.353600, 1.570796, 0.335859, 1.571115, 16.722855, -18.449427
0.462500, 0.353600, 1.570796, 0.335858, 1.571116, 16.721296, -18.451740
0.465000, 0.353600, 1.570796, 0.335857, 1.571117, 16.719838, -18.453904
0.467500, 0.353600, 1.570796, 0.335856, 1.571118, 16.718477, -18.455927
0.470000, 0.353600, 1.570796, 0.335855, 1.571119, 16.717211, -18.457818
0.472500, 0.353600, 1.570796, 0.335854, 1.571121, 16.716036, -18.459584
0.475000, 0.353600, 1.570796, 0.335853, 1.571122, 16.714950, -18.461233
0.477500, 0.353600, 1.570796, 0.335853, 1.571123, 16.713950, -18.462772
0.480000, 0.353600, 1.570796, 0.335852, 1.571124, 16.713033, -18.464206
0.482500, 0.353600, 1.570796, 0.335851, 1.571124, 16.712195, -18.465542
0.485000, 0.353600, 1.570796, 0.335850, 1.571125, 16.711436, -18.466786
0.487500, 0.353600, 1.570796, 0.335850, 1.571126, 16.710751, -18.467942
0.490000, 0.353600, 1.570796, 0.335849, 1.571127, 16.710137, -18.469016
0.492500, 0.353600, 1.570796, 0.335848, 1.571128, 16.709593, -18.470012
0.495000, 0.353600, 1.570796, 0.335848, 1.571129, 16.709114, -18.470935
0.497500, 0.353600, 1.570796, 0.335847, 1.571129, 16.708699, -18.471791
0.500000, 0.353600, 1.570796, 0.335847, 1.571130, 16.708344, -18.472581
0.502500, 0.353600, 1.570796, 0.335846, 1.571131, 16.708046, -18.473313
0.505000, 0.353600, 1.570796, 0.335846, 1.571131, 16.707803, -18.473988
0.507500, 0.353600, 1.570796, 0.335845, 1.571132, 16.707611, -18.474611
0.510000, 0.353600, 1.570796, 0.335845, 1.571132, 16.707469, -18.475187
0.512500, 0.353600, 1.570796, 0.335844, 1.571133, 16.707372, -18.475718
0.515000, 0.353600, 1.570796, 0.335844, 1.571133, 16.707319, -18.476208
0.517500, 0.353600, 1.570796, 0.335843, 1.571134, 16.707307, -18.476661
0.520000, 0.353600, 1.570796, 0.335843, 1.571134, 16.707332, -18.477079
0.522500, 0.353600, 1.570796, 0.335842, 1.571135, 16.707394, -18.477466
0.525000, 0.353600, 1.570796, 0.335842, 1.571135, 16.707488, -18.477824
0.527500, 0.353600, 1.570796, 0.335842, 1.571136, 16.707613, -18.478156
0.530000, 0.353600, 1.570796, 0.335841, 1.571136, 16.707767, -18.478465
0.532500, 0.353600, 1.570796, 0.335841, 1.571136, 16.707947, -18.478752
0.535000, 0.353600, 1.570796, 0.335840, 1.571137, 16.708152, -18.479020
0.537500, 0.353600, 1.570796, 0.335840, 1.571137, 16.708378, -18.479271
0.540000, 0.353600, 1.570796, 0.335840, 1.571137, 16.708625, -18.479506
0.542500, 0.353600, 1.570796, 0.335839, 1.571137, 16.708890, -18.479728
0.545000, 0.353600, 1.570796, 0.335839, 1.571138, 16.709172, -18.479937
0.547500, 0.353600, 1.570796, 0.335839, 1.571138, 16.709469, -18.480135
0.550000, 0.353600, 1.570796, 0.335838, 1.571138, 16.709779, -18.480324
0.552500, 0.353600, 1.570796, 0.335838, 1.571138, 16.710100, -18.480505
0.555000, 0.353600, 1.570796, 0.335838, 1.571138, 16.710433, -18.480678
0.557500, 0.353600, 1.570796, 0.335837, 1.571139, 16.710774, -18.480845
0.560000, 0.353600, 1.570796, 0.335837, 1.571139, 16.711123, -18.481007
0.562500, 0.353600, 1.570796, 0.335837, 1.571139, 16.711479, -18.481165
0.565000, 0.353600, 1.570796, 0.335836, 1.571139, 16.711840, -18.481318
0.567500, 0.353600, 1.570796, 0.335836, 1.571139, 16.712205, -18.481469
0.570000, 0.353600, 1.570796, 0.335836, 1.571139, 16.712574, -18.481618
0.572500, 0.353600, 1.570796, 0.335835, 1.571139, 16.712945, -18.481765
0.575000, 0.353600, 1.570796, 0.335835, 1.571139, 16.713318, -18.481911
0.577500, 0.353600, 1.570796, 0.335835, 1.571140, 16.713691, -18.482056
0.580000, 0.353600, 1.570796, 0.335835, 1.571140, 16.714064, -18.482201
0.582500, 0.353600, 1.570796, 0.335834, 1.571140, 16.714437, -18.482346
0.585000, 0.353600, 1.570796, 0.335834, 1.571140, 16.714808, -18.482491
0.587500, 0.353600, 1.570796, 0.335834, 1.571140, 16.715178, -18.482637
0.590000, 0.353600, 1.570796, 0.335833, 1.571140, 16.715544, -18.482784
0.592500, 0.353600, 1.570796, 0.335833, 1.571140, 16.715908, -18.482931
0.595000, 0.353600, 1.570796, 0.335833, 1.571140, 16.716268, -18.483080
0.597500, 0.353600, 1.570796, 0.335833, 1.571140, 16.716624, -18.483230
0.600000, 0.353600, 1.570796, 0.335832, 1.571140, 16.716976, -18.483381
0.602500, 0.353600, 1.570796, 0.335832, 1.571140, 16.717323, -18.483534
0.605000, 0.353600, 1.570796, 0.335832, 1.571140, 16.717665, -18.483688
0.607500, 0.353600, 1.570796, 0.335831, 1.571140, 16.718002, -18.483844
0.610000, 0.353600, 1.570796, 0.335831, 1.571140, 16.718333, -18.484001
0.612500, 0.353600, 1.570796, 0.335831, 1.571140, 16.718659, -18.484160
0.615000, 0.353600, 1.570796, 0.335831, 1.571140, 16.718979, -18.484320
0.617500, 0.353600, 1.570796, 0.335830, 1.571140, 16.719292, -18.484482
0.620000, 0.353600, 1.570796, 0.335830, 1.571140, 16.719599, -18.484645
0.622500, 0.353600, 1.570796, 0.335830, 1.571140, 16.719900, -18.484810
0.625000, 0.353600, 1.570796, 0.335829, 1.571140, 16.720195, -18.484976
0.627500, 0.353600, 1.570796, 0.335829, 1.571140, 16.720483, -18.485143
0.630000, 0.353600, 1.570796, 0.335829, 1.571140, 16.720765, -18.485311
0.632500, 0.353600, 1.570796, 0.335829, 1.571140, 16.721040, -18.485481
0.635000, 0.353600, 1.570796, 0.335828, 1.571140, 16.721308, -18.485652
0.637500, 0.353600, 1.570796, 0.335828, 1.571140, 16.721570, -18.485823
0.640000, 0.353600, 1.570796, 0.335828, 1.571140, 16.721825, -18.485995
0.642500, 0.353600, 1.570796, 0.335828, 1.571140, 16.722074, -18.486168
0.645000, 0.353600, 1.570796, 0.335827, 1.571140, 16.722316, -18.486342
0.647500, 0.353600, 1.570796, 0.335827, 1.571140, 16.722551, -18.486516
0.650000, 0.353600, 1.570796, 0.335827, 1.571140, 16.722780, -18.486691
0.652500, 0.353600, 1.570796, 0.335827, 1.571140, 16.723003, -18.486866
0.655000, 0.353600, 1.570796, 0.335826, 1.571140, 16.723220, -18.487042
0.657500, 0.353600, 1.570796, 0.335826, 1.571140, 16.723430, -18.487217
0.660000, 0.353600, 1.570796, 0.335826, 1.571140, 16.723634, -18.487393
0.662500, 0.353600, 1.570796, 0.335826, 1.571140, 16.723833, -18.487569
0.665000, 0.353600, 1.570796, 0.335825, 1.571140, 16.724025, -18.487744
0.667500, 0.353600, 1.570796, 0.335825, 1.571140, 16.724211, -18.487920
0.670000, 0.353600, 1.570796, 0.335825, 1.571140, 16.724392, -18.488095
0.672500, 0.353600, 1.570796, 0.335825, 1.571140, 16.724567, -18.488270
0.675000, 0.353600, 1.570796, 0.335824, 1.571140, 16.724736, -18.488444
0.677500, 0.353600, 1.570796, 0.335824, 1.571140, 16.724901, -18.488618
0.680000, 0.353600, 1.570796, 0.335824, 1.571140, 16.725060, -18.488791
0.682500, 0.353600, 1.570796, 0.335824, 1.571140, 16.725213, -18.488964
0.685000, 0.353600, 1.570796, 0.335823, 1.571140, 16.725362, -18.489136
0.687500, 0.353600, 1.570796, 0.335823, 1.571140, 16.725506, -18.489307
0.690000, 0.353600, 1.570796, 0.335823, 1.571140, 16.725645, -18.489478
0.692500, 0.353600, 1.570796, 0.335823, 1.571140, 16.725779, -18.489647
0.695000, 0.353600, 1.570796, 0.335823, 1.571140, 16.725909, -18.489816
0.697500, 0.353600, 1.570796, 0.335822, 1.571140, 16.726034, -18.489984
0.700000, 0.353600, 1.570796, 0.335822, 1.571140, 16.726155, -18.490150
0.702500, 0.353600, 1.570796, 0.335822, 1.571140, 16.726271, -18.490316
0.705000, 0.353600, 1.570796, 0.335822, 1.571140, 16.726384, -18.490481
0.707500, 0.353600, 1.570796, 0.335822, 1.571140, 16.726492, -18.490644
0.710000, 0.353600, 1.570796, 0.335821, 1.571140, 16.726597, -18.490806
0.712500, 0.353600, 1.570796, 0.335821, 1.571140, 16.726697, -18.490967
0.715000, 0.353600, 1.570796, 0.335821, 1.571140, 16.726795, -18.491127
0.717500, 0.353600, 1.570796, 0.335821, 1.571140, 16.726888, -18.491286
0.720000, 0.353600, 1.570796, 0.335821, 1.571140, 16.726978, -18.491443
0.722500, 0.353600, 1.570796, 0.335821, 1.571140, 16.727065, -18.491599
0.725000, 0.353600, 1.570796, 0.335820, 1.571140, 16.727148, -18.491754
0.727500, 0.353600, 1.570796, 0.335820, 1.571140, 16.727228, -18.491907
0.730000, 0.353600, 1.570796, 0.335820, 1.571140, 16.727305, -18.492060
0.732500, 0.353600, 1.570796, 0.335820, 1.571140, 16.727379, -18.492210
0.735000, 0.353600, 1.570796, 0.335820, 1.571140, 16.727450, -18.492360
0.737500, 0.353600, 1.570796, 0.335820, 1.571140, 16.727518, -18.492508
0.740000, 0.353600, 1.570796, 0.335819, 1.571140, 16.727584, -18.492655
0.742500, 0.353600, 1.570796, 0.335819, 1.571140, 16.727647, -18.492800
0.745000, 0.353600, 1.570796, 0.335819, 1.571140, 16.727707, -18.492944
0.747500, 0.353600, 1.570796, 0.335819, 1.571140, 16.727764, -18.493087
0.750000, 0.353600, 1.570796, 0.335819, 1.571140, 16.727819, -18.493228
0.752500, 0.353600, 1.570796, 0.335819, 1.571140, 16.727872, -18.493368
0.755000, 0.353600, 1.570796, 0.335819, 1.571140, 16.727923, -18.493507
0.757500, 0.353600, 1.570796, 0.335818, 1.571140, 16.727971, -18.493644
0.760000, 0.353600, 1.570796, 0.335818, 1.571140, 16.728017, -18.493780
0.762500, 0.353600, 1.570796, 0.335818, 1.571140, 16.728061, -18.493915
0.765000, 0.353600, 1.570796, 0.335818, 1.571140, 16.728103, -18.494048
0.767500, 0.353600, 1.570796, 0.335818, 1.571140, 16.728143, -18.494180
0.770000, 0.353600, 1.570796, 0.335818, 1.571140, 16.728181, -18.494311
0.772500, 0.353600, 1.570796, 0.335818, 1.571140, 16.728217, -18.494440
0.775000, 0.353600, 1.570796, 0.335818, 1.571140, 16.728251, -18.494568
0.777500, 0.353600, 1.570796, 0.335817, 1.571140, 16.728283, -18.494695
0.780000, 0.353600, 1.570796, 0.335817, 1.571140, 16.728314, -18.494821
0.782500, 0.353600, 1.570796, 0.335817, 1.571140, 16.728343, -18.494946
0.785000, 0.353600, 1.570796, 0.335817, 1.571140, 16.728370, -18.495069
0.787500, 0.353600, 1.570796, 0.335817, 1.571140, 16.728396, -18.495191
0.790000, 0.353600, 1.570796, 0.335817, 1.571140, 16.728420, -18.495312
0.792500, 0.353600, 1.570796, 0.335817, 1.571140, 16.728443, -18.495432
0.795000, 0.353600, 1.570796, 0.335817, 1.571140, 16.728464, -18.495551
0.797500, 0.353600, 1.570796, 0.335817, 1.571140, 16.728484, -18.495668
0.800000, 0.353600, 1.570796, 0.335816, 1.571140, 16.728502, -18.495785
0.802500, 0.353600, 1.570796, 0.335816, 1.571140, 16.728519, -18.495900
0.805000, 0.353600, 1.570796, 0.335816, 1.571140, 16.728535, -18.496014
0.807500, 0.353600, 1.570796, 0.335816, 1.571140, 16.728549, -18.496128
0.810000, 0.353600, 1.570796, 0.335816, 1.571140, 16.728562, -18.496240
0.812500, 0.353600, 1.570796, 0.335816, 1.571140, 16.728574, -18.496351
0.815000, 0.353600, 1.570796, 0.335816, 1.571140, 16.728584, -18.496461
0.817500, 0.353600, 1.570796, 0.335816, 1.571140, 16.728594, -18.496571
0.820000, 0.353600, 1.570796, 0.335816, 1.571140, 16.728602, -18.496679
0.822500, 0.353600, 1.570796, 0.335816, 1.571140, 16.728609, -18.496786
0.825000, 0.353600, 1.570796, 0.335816, 1.571140, 16.728615, -18.496893
0.827500, 0.353600, 1.570796, 0.335815, 1.571140, 16.728620, -18.496998
0.830000, 0.353600, 1.570796, 0.335815, 1.571140, 16.728624, -18.497103
0.832500, 0.353600, 1.570796, 0.335815, 1.571140, 16.728627, -18.497207
0.835000, 0.353600, 1.570796, 0.335815, 1.571140, 16.728629, -18.497309
0.837500, 0.353600, 1.570796, 0.335815, 1.571140, 16.728630, -18.497412
0.840000, 0.353600, 1.570796, 0.335815, 1.571140, 16.728630, -18.497513
0.842500, 0.353600, 1.570796, 0.335815, 1.571140, 16.728629, -18.497613
0.845000, 0.353600, 1.570796, 0.335815, 1.571141, 16.728627, -18.497713
0.847500, 0.353600, 1.570796, 0.335815, 1.571141, 16.728624, -18.497812
