t, r_ref, qr_ref, r_act, qr_act, tau[0], tau[1]
2.732500, 0.353600, 1.570796, 0.335651, 1.571646, 15.497962, -19.474153
2.735000, 0.353600, 1.570796, 0.335671, 1.571640, 15.507372, -19.441804
2.737500, 0.353600, 1.570796, 0.335690, 1.571635, 15.515806, -19.413310
2.740000, 0.353600, 1.570796, 0.335708, 1.571629, 15.523293, -19.388618
2.742500, 0.353600, 1.570796, 0.335726, 1.571624, 15.531162, -19.366080
2.745000, 0.353600, 1.570796, 0.335744, 1.571618, 15.540625, -19.344145
2.747500, 0.353600, 1.570796, 0.335760, 1.571612, 15.551834, -19.322580
2.750000, 0.353600, 1.570796, 0.335776, 1.571607, 15.564377, -19.301851
2.752500, 0.353600, 1.570796, 0.335791, 1.571601, 15.577827, -19.282452
2.755000, 0.353600, 1.570796, 0.335805, 1.571595, 15.591900, -19.264701
2.757500, 0.353600, 1.570796, 0.335819, 1.571589, 15.606426, -19.248768
2.760000, 0.353600, 1.570796, 0.335831, 1.571583, 15.621270, -19.234772
2.762500, 0.353600, 1.570796, 0.335843, 1.571578, 15.635677, -19.223448
2.765000, 0.353600, 1.570796, 0.335853, 1.571572, 15.649973, -19.213433
2.767500, 0.353600, 1.570796, 0.335863, 1.571566, 15.663481, -19.204442
2.770000, 0.353600, 1.570796, 0.335873, 1.571561, 15.675263, -19.197224
2.772500, 0.353600, 1.570796, 0.335881, 1.571556, 15.685891, -19.191242
2.775000, 0.353600, 1.570796, 0.335889, 1.571550, 15.695926, -19.186032
2.777500, 0.353600, 1.570796, 0.335896, 1.571545, 15.705575, -19.181505
2.780000, 0.353600, 1.570796, 0.335902, 1.571541, 15.714912, -19.177688
2.782500, 0.353600, 1.570796, 0.335908, 1.571536, 15.724022, -19.174557
2.785000, 0.353600, 1.570796, 0.335914, 1.571531, 15.732999, -19.172043
2.787500, 0.353600, 1.570796, 0.335918, 1.571527, 15.741921, -19.170075
2.790000, 0.353600, 1.570796, 0.335923, 1.571523, 15.750837, -19.168595
2.792500, 0.353600, 1.570796, 0.335926, 1.571519, 15.759775, -19.167554
2.795000, 0.353600, 1.570796, 0.335929, 1.571515, 15.768750, -19.166912
2.797500, 0.353600, 1.570796, 0.335932, 1.571511, 15.777767, -19.166631
2.800000, 0.353600, 1.570796, 0.335934, 1.571507, 15.786825, -19.166682
2.802500, 0.353600, 1.570796, 0.335936, 1.571504, 15.795996, -19.166929
2.805000, 0.353600, 1.570796, 0.335938, 1.571500, 15.805539, -19.166966
2.807500, 0.353600, 1.570796, 0.335938, 1.571497, 15.815183, -19.167043
2.810000, 0.353600, 1.570796, 0.335939, 1.571494, 15.824588, -19.167517
2.812500, 0.353600, 1.570796, 0.335939, 1.571491, 15.833679, -19.168443
2.815000, 0.353600, 1.570796, 0.335939, 1.571488, 15.842514, -19.169728
2.817500, 0.353600, 1.570796, 0.335939, 1.571485, 15.851138, -19.171298
2.820000, 0.353600, 1.570796, 0.335938, 1.571482, 15.859414, -19.173274
2.822500, 0.353600, 1.570796, 0.335937, 1.571479, 15.867334, -19.175624
2.825000, 0.353600, 1.570796, 0.335935, 1.571477, 15.875059, -19.178146
2.827500, 0.353600, 1.570796, 0.335934, 1.571474, 15.882658, -19.180750
2.830000, 0.353600, 1.570796, 0.335932, 1.571472, 15.890116, -19.183446
2.832500, 0.353600, 1.570796, 0.335930, 1.571470, 15.897399, -19.186266
2.835000, 0.353600, 1.570796, 0.335928, 1.571468, 15.904485, -19.189227
2.837500, 0.353600, 1.570796, 0.335925, 1.571466, 15.911330, -19.192368
2.840000, 0.353600, 1.570796, 0.335922, 1.571464, 15.917638, -19.195985
2.842500, 0.353600, 1.570796, 0.335920, 1.571462, 15.923397, -19.200053
2.845000, 0.353600, 1.570796, 0.335917, 1.571460, 15.928816, -19.204322
2.847500, 0.353600, 1.570796, 0.335914, 1.571458, 15.934002, -19.208658
2.850000, 0.353600, 1.570796, 0.335910, 1.571457, 15.938974, -19.213038
2.852500, 0.353600, 1.570796, 0.335907, 1.571455, 15.943727, -19.217465
2.855000, 0.353600, 1.570796, 0.335904, 1.571454, 15.948264, -19.221931
2.857500, 0.353600, 1.570796, 0.335900, 1.571453, 15.952593, -19.226422
2.860000, 0.353600, 1.570796, 0.335897, 1.571451, 15.956724, -19.230922
2.862500, 0.353600, 1.570796, 0.335893, 1.571450, 15.960663, -19.235420
2.865000, 0.353600, 1.570796, 0.335889, 1.571449, 15.964400, -19.239918
2.867500, 0.353600, 1.570796, 0.335886, 1.571448, 15.967647, -19.244736
2.870000, 0.353600, 1.570796, 0.335882, 1.571448, 15.970250, -19.250035
2.872500, 0.353600, 1.570796, 0.335878, 1.571447, 15.972405, -19.255574
2.875000, 0.353600, 1.570796, 0.335874, 1.571446, 15.974281, -19.261156
2.877500, 0.353600, 1.570796, 0.335870, 1.571446, 15.975952, -19.266699
2.880000, 0.353600, 1.570796, 0.335867, 1.571445, 15.977440, -19.272180
2.882500, 0.353600, 1.570796, 0.335863, 1.571445, 15.978761, -19.277587
2.885000, 0.353600, 1.570796, 0.335859, 1.571444, 15.979929, -19.282905
2.887500, 0.353600, 1.570796, 0.335855, 1.571444, 15.980959, -19.288118
2.890000, 0.353600, 1.570796, 0.335852, 1.571444, 15.981866, -19.293215
2.892500, 0.353600, 1.570796, 0.335848, 1.571444, 15.982661, -19.298184
2.895000, 0.353600, 1.570796, 0.335844, 1.571444, 15.983351, -19.303018
2.897500, 0.353600, 1.570796, 0.335841, 1.571444, 15.983906, -19.307760
2.900000, 0.353600, 1.570796, 0.335837, 1.571444, 15.984208, -19.312568
2.902500, 0.353600, 1.570796, 0.335834, 1.571444, 15.984365, -19.317321
2.905000, 0.353600, 1.570796, 0.335830, 1.571444, 15.984524, -19.321843
2.907500, 0.353600, 1.570796, 0.335827, 1.571444, 15.984742, -19.326065
2.910000, 0.353600, 1.570796, 0.335824, 1.571445, 15.985009, -19.330002
2.912500, 0.353600, 1.570796, 0.335821, 1.571445, 15.985296, -19.333692
2.915000, 0.353600, 1.570796, 0.335818, 1.571445, 15.985577, -19.337173
2.917500, 0.353600, 1.570796, 0.335814, 1.571445, 15.985836, -19.340472
2.920000, 0.353600, 1.570796, 0.335811, 1.571446, 15.986059, -19.343611
2.922500, 0.353600, 1.570796, 0.335809, 1.571446, 15.986242, -19.346606
2.925000, 0.353600, 1.570796, 0.335806, 1.571446, 15.986378, -19.349473
2.927500, 0.353600, 1.570796, 0.335803, 1.571447, 15.986352, -19.352358
2.930000, 0.353600, 1.570796, 0.335800, 1.571447, 15.986093, -19.355356
2.932500, 0.353600, 1.570796, 0.335798, 1.571448, 15.985729, -19.358320
2.935000, 0.353600, 1.570796, 0.335795, 1.571448, 15.985369, -19.361128
2.937500, 0.353600, 1.570796, 0.335793, 1.571448, 15.985049, -19.363743
2.940000, 0.353600, 1.570796, 0.335790, 1.571449, 15.984763, -19.366179
2.942500, 0.353600, 1.570796, 0.335788, 1.571449, 15.984494, -19.368463
2.945000, 0.353600, 1.570796, 0.335786, 1.571450, 15.984224, -19.370620
2.947500, 0.353600, 1.570796, 0.335784, 1.571450, 15.983943, -19.372670
2.950000, 0.353600, 1.570796, 0.335782, 1.571451, 15.983646, -19.374624
2.952500, 0.353600, 1.570796, 0.335780, 1.571451, 15.983329, -19.376491
2.955000, 0.353600, 1.570796, 0.335778, 1.571452, 15.982992, -19.378276
2.957500, 0.353600, 1.570796, 0.335776, 1.571452, 15.982638, -19.379982
2.960000, 0.353600, 1.570796, 0.335774, 1.571452, 15.982268, -19.381612
2.962500, 0.353600, 1.570796, 0.335773, 1.571453, 15.981887, -19.383165
2.965000, 0.353600, 1.570796, 0.335771, 1.571453, 15.981499, -19.384642
2.967500, 0.353600, 1.570796, 0.335770, 1.571454, 15.981108, -19.386043
2.970000, 0.353600, 1.570796, 0.335768, 1.571454, 15.980717, -19.387367
2.972500, 0.353600, 1.570796, 0.335767, 1.571454, 15.980332, -19.388614
2.975000, 0.353600, 1.570796, 0.335765, 1.571455, 15.979956, -19.389783
2.977500, 0.353600, 1.570796, 0.335764, 1.571455, 15.979591, -19.390877
2.980000, 0.353600, 1.570796, 0.335763, 1.571456, 15.979241, -19.391894
2.982500, 0.353600, 1.570796, 0.335762, 1.571456, 15.978908, -19.392836
2.985000, 0.353600, 1.570796, 0.335760, 1.571456, 15.978594, -19.393704
2.987500, 0.353600, 1.570796, 0.335759, 1.571457, 15.978300, -19.394501
2.990000, 0.353600, 1.570796, 0.335758, 1.571457, 15.978027, -19.395228
2.992500, 0.353600, 1.570796, 0.335757, 1.571457, 15.977777, -19.395888
2.995000, 0.353600, 1.570796, 0.335756, 1.571458, 15.977548, -19.396482
2.997500, 0.353600, 1.570796, 0.335756, 1.571458, 15.977342, -19.397015
3.000000, 0.353600, 1.570796, 0.335755, 1.571458, 15.977159, -19.397487
3.002500, 0.353600, 1.570796, 0.335754, 1.571459, 15.976997, -19.397903
3.005000, 0.353600, 1.570796, 0.335753, 1.571459, 15.976856, -19.398264
3.007500, 0.353600, 1.570796, 0.335752, 1.571459, 15.976736, -19.398575
3.010000, 0.353600, 1.570796, 0.335752, 1.571459, 15.976637, -19.398837
3.012500, 0.353600, 1.570796, 0.335751, 1.571460, 15.976556, -19.399053
3.015000, 0.353600, 1.570796, 0.335751, 1.571460, 15.976495, -19.399226
3.017500, 0.353600, 1.570796, 0.335750, 1.571460, 15.976451, -19.399359
3.020000, 0.353600, 1.570796, 0.335749, 1.571460, 15.976424, -19.399454
3.022500, 0.353600, 1.570796, 0.335749, 1.571460, 15.976414, -19.399514
3.025000, 0.353600, 1.570796, 0.335748, 1.571461, 15.976419, -19.399540
3.027500, 0.353600, 1.570796, 0.335748, 1.571461, 15.976439, -19.399535
3.030000, 0.353600, 1.570796, 0.335748, 1.571461, 15.976473, -19.399502
3.032500, 0.353600, 1.570796, 0.335747, 1.571461, 15.976521, -19.399441
3.035000, 0.353600, 1.570796, 0.335747, 1.571461, 15.976582, -19.399356
3.037500, 0.353600, 1.570796, 0.335746, 1.571461, 15.976655, -19.399247
3.040000, 0.353600, 1.570796, 0.335746, 1.571461, 15.976739, -19.399116
3.042500, 0.353600, 1.570796, 0.335746, 1.571462, 15.976835, -19.398964
3.045000, 0.353600, 1.570796, 0.335746, 1.571462, 15.976942, -19.398794
3.047500, 0.353600, 1.570796, 0.335745, 1.571462, 15.977058, -19.398607
3.050000, 0.353600, 1.570796, 0.335745, 1.571462, 15.977185, -19.398403
3.052500, 0.353600, 1.570796, 0.335745, 1.571462, 15.977320, -19.398184
3.055000, 0.353600, 1.570796, 0.335745, 1.571462, 15.977465, -19.397951
3.057500, 0.353600, 1.570796, 0.335744, 1.571462, 15.977618, -19.397706
3.060000, 0.353600, 1.570796, 0.335744, 1.571462, 15.977779, -19.397448
3.062500, 0.353600, 1.570796, 0.335744, 1.571462, 15.977947, -19.397179
3.065000, 0.353600, 1.570796, 0.335744, 1.571462, 15.978123, -19.396900
3.067500, 0.353600, 1.570796, 0.335744, 1.571462, 15.978306, -19.396612
3.070000, 0.353600, 1.570796, 0.335744, 1.571462, 15.978496, -19.396315
3.072500, 0.353600, 1.570796, 0.335744, 1.571462, 15.978692, -19.396010
3.075000, 0.353600, 1.570796, 0.335743, 1.571462, 15.978894, -19.395698
3.077500, 0.353600, 1.570796, 0.335743, 1.571462, 15.979102, -19.395380
3.080000, 0.353600, 1.570796, 0.335743, 1.571462, 15.979315, -19.395055
3.082500, 0.353600, 1.570796, 0.335743, 1.571462, 15.979534, -19.394724
3.085000, 0.353600, 1.570796, 0.335743, 1.571462, 15.979757, -19.394389
3.087500, 0.353600, 1.570796, 0.335743, 1.571462, 15.979986, -19.394049
3.090000, 0.353600, 1.570796, 0.335743, 1.571462, 15.980219, -19.393705
3.092500, 0.353600, 1.570796, 0.335743, 1.571462, 15.980456, -19.393357
3.095000, 0.353600, 1.570796, 0.335743, 1.571462, 15.980698, -19.393006
3.097500, 0.353600, 1.570796, 0.335743, 1.571462, 15.980943, -19.392652
3.100000, 0.353600, 1.570796, 0.335743, 1.571462, 15.981192, -19.392295
3.102500, 0.353600, 1.570796, 0.335743, 1.571462, 15.981445, -19.391936
3.105000, 0.353600, 1.570796, 0.335743, 1.571462, 15.981702, -19.391574
3.107500, 0.353600, 1.570796, 0.335743, 1.571461, 15.981961, -19.391211
3.110000, 0.353600, 1.570796, 0.335743, 1.571461, 15.982224, -19.390846
3.112500, 0.353600, 1.570796, 0.335743, 1.571461, 15.982490, -19.390479
3.115000, 0.353600, 1.570796, 0.335743, 1.571461, 15.982759, -19.390111
3.117500, 0.353600, 1.570796, 0.335743, 1.571461, 15.983031, -19.389742
3.120000, 0.353600, 1.570796, 0.335743, 1.571461, 15.983305, -19.389372
3.122500, 0.353600, 1.570796, 0.335743, 1.571461, 15.983582, -19.389001
3.125000, 0.353600, 1.570796, 0.335743, 1.571461, 15.983862, -19.388629
3.127500, 0.353600, 1.570796, 0.335743, 1.571461, 15.984144, -19.388257
3.130000, 0.353600, 1.570796, 0.335743, 1.571461, 15.984429, -19.387884
3.132500, 0.353600, 1.570796, 0.335743, 1.571461, 15.984716, -19.387510
3.135000, 0.353600, 1.570796, 0.335743, 1.571460, 15.985005, -19.387136
3.137500, 0.353600, 1.570796, 0.335743, 1.571460, 15.985296, -19.386762
3.140000, 0.353600, 1.570796, 0.335743, 1.571460, 15.985590, -19.386387
3.142500, 0.353600, 1.570796, 0.335743, 1.571460, 15.985885, -19.386012
3.145000, 0.353600, 1.570796, 0.335743, 1.571460, 15.986183, -19.385637
3.147500, 0.353600, 1.570796, 0.335743, 1.571460, 15.986482, -19.385261
3.150000, 0.353600, 1.570796, 0.335743, 1.571460, 15.986784, -19.384885
3.152500, 0.353600, 1.570796, 0.335743, 1.571460, 15.987088, -19.384510
3.155000, 0.353600, 1.570796, 0.335743, 1.571460, 15.987393, -19.384133
3.157500, 0.353600, 1.570796, 0.335743, 1.571460, 15.987701, -19.383757
3.160000, 0.353600, 1.570796, 0.335743, 1.571459, 15.988010, -19.383381
3.162500, 0.353600, 1.570796, 0.335743, 1.571459, 15.988321, -19.383004
3.165000, 0.353600, 1.570796, 0.335743, 1.571459, 15.988634, -19.382628
3.167500, 0.353600, 1.570796, 0.335743, 1.571459, 15.988948, -19.382251
3.170000, 0.353600, 1.570796, 0.335743, 1.571459, 15.989265, -19.381874
3.172500, 0.353600, 1.570796, 0.335743, 1.571459, 15.989583, -19.381497
3.175000, 0.353600, 1.570796, 0.335743, 1.571459, 15.989903, -19.381119
3.177500, 0.353600, 1.570796, 0.335743, 1.571459, 15.990224, -19.380742
3.180000, 0.353600, 1.570796, 0.335743, 1.571458, 15.990548, -19.380364
3.182500, 0.353600, 1.570796, 0.335743, 1.571458, 15.990873, -19.379986
3.185000, 0.353600, 1.570796, 0.335743, 1.571458, 15.991199, -19.379607
3.187500, 0.353600, 1.570796, 0.335743, 1.571458, 15.991528, -19.379229
3.190000, 0.353600, 1.570796, 0.335743, 1.571458, 15.991858, -19.378850
3.192500, 0.353600, 1.570796, 0.335744, 1.571458, 15.992189, -19.378470
3.195000, 0.353600, 1.570796, 0.335744, 1.571458, 15.992523, -19.378091
3.197500, 0.353600, 1.570796, 0.335744, 1.571458, 15.992858, -19.377711
3.200000, 0.353600, 1.570796, 0.335744, 1.571457, 15.993194, -19.377331
3.202500, 0.353600, 1.570796, 0.335744, 1.571457, 15.993532, -19.376950
3.205000, 0.353600, 1.570796, 0.335744, 1.571457, 15.993872, -19.376569
3.207500, 0.353600, 1.570796, 0.335744, 1.571457, 15.994213, -19.376187
3.210000, 0.353600, 1.570796, 0.335744, 1.571457, 15.994556, -19.375806
3.212500, 0.353600, 1.570796, 0.335744, 1.571457, 15.994900, -19.375423
3.215000, 0.353600, 1.570796, 0.335744, 1.571457, 15.995246, -19.375040
3.217500, 0.353600, 1.570796, 0.335744, 1.571456, 15.995593, -19.374657
3.220000, 0.353600, 1.570796, 0.335744, 1.571456, 15.995942, -19.374273
3.222500, 0.353600, 1.570796, 0.335744, 1.571456, 15.996293, -19.373889
3.225000, 0.353600, 1.570796, 0.335744, 1.571456, 15.996645, -19.373504
3.227500, 0.353600, 1.570796, 0.335744, 1.571456, 15.996998, -19.373119
3.230000, 0.353600, 1.570796, 0.335744, 1.571456, 15.997353, -19.372733
3.232500, 0.353600, 1.570796, 0.335744, 1.571456, 15.997709, -19.372346
3.235000, 0.353600, 1.570796, 0.335744, 1.571456, 15.998067, -19.371959
3.237500, 0.353600, 1.570796, 0.335744, 1.571455, 15.998426, -19.371572
3.240000, 0.353600, 1.570796, 0.335744, 1.571455, 15.998787, -19.371184
3.242500, 0.353600, 1.570796, 0.335744, 1.571455, 15.999149, -19.370795
3.245000, 0.353600, 1.570796, 0.335744, 1.571455, 15.999512, -19.370406
3.247500, 0.353600, 1.570796, 0.335744, 1.571455, 15.999877, -19.370016
3.250000, 0.353600, 1.570796, 0.335744, 1.571455, 16.000243, -19.369626
3.252500, 0.353600, 1.570796, 0.335744, 1.571455, 16.000610, -19.369235
3.255000, 0.353600, 1.570796, 0.335744, 1.571454, 16.000979, -19.368843
3.257500, 0.353600, 1.570796, 0.335744, 1.571454, 16.001349, -19.368451
3.260000, 0.353600, 1.570796, 0.335744, 1.571454, 16.001720, -19.368058
3.262500, 0.353600, 1.570796, 0.335744, 1.571454, 16.002093, -19.367664
3.265000, 0.353600, 1.570796, 0.335744, 1.571454, 16.002466, -19.367270
3.267500, 0.353600, 1.570796, 0.335744, 1.571454, 16.002841, -19.366876
3.270000, 0.353600, 1.570796, 0.335744, 1.571454, 16.003218, -19.366481
3.272500, 0.353600, 1.570796, 0.335744, 1.571453, 16.003595, -19.366085
3.275000, 0.353600, 1.570796, 0.335744, 1.571453, 16.003974, -19.365688
3.277500, 0.353600, 1.570796, 0.335744, 1.571453, 16.004354, -19.365291
3.280000, 0.353600, 1.570796, 0.335744, 1.571453, 16.004735, -19.364894
3.282500, 0.353600, 1.570796, 0.335744, 1.571453, 16.005117, -19.364496
3.285000, 0.353600, 1.570796, 0.335744, 1.571453, 16.005500, -19.364097
3.287500, 0.353600, 1.570796, 0.335744, 1.571453, 16.005884, -19.363698
3.290000, 0.353600, 1.570796, 0.335744, 1.571452, 16.006270, -19.363298
3.292500, 0.353600, 1.570796, 0.335744, 1.571452, 16.006656, -19.362897
3.295000, 0.353600, 1.570796, 0.335744, 1.571452, 16.007044, -19.362497
3.297500, 0.353600, 1.570796, 0.335744, 1.571452, 16.007432, -19.362095
3.300000, 0.353600, 1.570796, 0.335744, 1.571452, 16.007822, -19.361693
3.302500, 0.353600, 1.570796, 0.335744, 1.571452, 16.008213, -19.361290
3.305000, 0.353600, 1.570796, 0.335744, 1.571451, 16.008604, -19.360887
3.307500, 0.353600, 1.570796, 0.335744, 1.571451, 16.008997, -19.360484
3.310000, 0.353600, 1.570796, 0.335744, 1.571451, 16.009390, -19.360079
3.312500, 0.353600, 1.570796, 0.335744, 1.571451, 16.009784, -19.359675
3.315000, 0.353600, 1.570796, 0.335744, 1.571451, 16.010179, -19.359270
3.317500, 0.353600, 1.570796, 0.335744, 1.571451, 16.010576, -19.358864
3.320000, 0.353600, 1.570796, 0.335744, 1.571451, 16.010973, -19.358458
3.322500, 0.353600, 1.570796, 0.335744, 1.571450, 16.011370, -19.358051
3.325000, 0.353600, 1.570796, 0.335744, 1.571450, 16.011769, -19.357644
3.327500, 0.353600, 1.570796, 0.335744, 1.571450, 16.012168, -19.357237
3.330000, 0.353600, 1.570796, 0.335744, 1.571450, 16.012569, -19.356829
3.332500, 0.353600, 1.570796, 0.335744, 1.571450, 16.012970, -19.356420
3.335000, 0.353600, 1.570796, 0.335744, 1.571450, 16.013372, -19.356012
3.337500, 0.353600, 1.570796, 0.335744, 1.571450, 16.013774, -19.355602
3.340000, 0.353600, 1.570796, 0.335744, 1.571449, 16.014177, -19.355193
3.342500, 0.353600, 1.570796, 0.335744, 1.571449, 16.014581, -19.354783
3.345000, 0.353600, 1.570796, 0.335744, 1.571449, 16.014986, -19.354372
3.347500, 0.353600, 1.570796, 0.335744, 1.571449, 16.015392, -19.353961
3.350000, 0.353600, 1.570796, 0.335744, 1.571449, 16.015798, -19.353550
3.352500, 0.353600, 1.570796, 0.335744, 1.571449, 16.016204, -19.353139
3.355000, 0.353600, 1.570796, 0.335744, 1.571448, 16.016612, -19.352727
3.357500, 0.353600, 1.570796, 0.335744, 1.571448, 16.017020, -19.352314
3.360000, 0.353600, 1.570796, 0.335744, 1.571448, 16.017428, -19.351902
3.362500, 0.353600, 1.570796, 0.335744, 1.571448, 16.017837, -19.351489
3.365000, 0.353600, 1.570796, 0.335744, 1.571448, 16.018247, -19.351076
3.367500, 0.353600, 1.570796, 0.335744, 1.571448, 16.018657, -19.350662
3.370000, 0.353600, 1.570796, 0.335744, 1.571447, 16.019068, -19.350248
3.372500, 0.353600, 1.570796, 0.335744, 1.571447, 16.019479, -19.349834
3.375000, 0.353600, 1.570796, 0.335744, 1.571447, 16.019891, -19.349420
3.377500, 0.353600, 1.570796, 0.335744, 1.571447, 16.020304, -19.349005
3.380000, 0.353600, 1.570796, 0.335744, 1.571447, 16.020717, -19.348590
3.382500, 0.353600, 1.570796, 0.335744, 1.571447, 16.021130, -19.348175
3.385000, 0.353600, 1.570796, 0.335744, 1.571447, 16.021544, -19.347759
3.387500, 0.353600, 1.570796, 0.335744, 1.571446, 16.021958, -19.347343
3.390000, 0.353600, 1.570796, 0.335744, 1.571446, 16.022373, -19.346927
3.392500, 0.353600, 1.570796, 0.335744, 1.571446, 16.022788, -19.346511
3.395000, 0.353600, 1.570796, 0.335744, 1.571446, 16.023204, -19.346095
3.397500, 0.353600, 1.570796, 0.335744, 1.571446, 16.023620, -19.345678
3.400000, 0.353600, 1.570796, 0.335744, 1.571446, 16.024036, -19.345261
3.402500, 0.353600, 1.570796, 0.335744, 1.571445, 16.024453, -19.344844
3.405000, 0.353600, 1.570796, 0.335744, 1.571445, 16.024870, -19.344427
3.407500, 0.353600, 1.570796, 0.335744, 1.571445, 16.025287, -19.344009
3.410000, 0.353600, 1.570796, 0.335744, 1.571445, 16.025705, -19.343592
3.412500, 0.353600, 1.570796, 0.335744, 1.571445, 16.026124, -19.343174
3.415000, 0.353600, 1.570796, 0.335744, 1.571445, 16.026542, -19.342756
3.417500, 0.353600, 1.570796, 0.335744, 1.571444, 16.026961, -19.342338
3.420000, 0.353600, 1.570796, 0.335744, 1.571444, 16.027380, -19.341920
3.422500, 0.353600, 1.570796, 0.335744, 1.571444, 16.027800, -19.341501
3.425000, 0.353600, 1.570796, 0.335744, 1.571444, 16.028219, -19.341083
3.427500, 0.353600, 1.570796, 0.335744, 1.571444, 16.028639, -19.340664
3.430000, 0.353600, 1.570796, 0.335744, 1.571444, 16.029060, -19.340245
3.432500, 0.353600, 1.570796, 0.335744, 1.571443, 16.029480, -19.339826
3.435000, 0.353600, 1.570796, 0.335744, 1.571443, 16.029901, -19.339407
3.437500, 0.353600, 1.570796, 0.335744, 1.571443, 16.030322, -19.338988
3.440000, 0.353600, 1.570796, 0.335744, 1.571443, 16.030743, -19.338569
3.442500, 0.353600, 1.570796, 0.335744, 1.571443, 16.031165, -19.338149
3.445000, 0.353600, 1.570796, 0.335744, 1.571443, 16.031587, -19.337730
3.447500, 0.353600, 1.570796, 0.335744, 1.571443, 16.032009, -19.337311
3.450000, 0.353600, 1.570796, 0.335744, 1.571442, 16.032431, -19.336891
3.452500, 0.353600, 1.570796, 0.335744, 1.571442, 16.032853, -19.336471
3.455000, 0.353600, 1.570796, 0.335744, 1.571442, 16.033276, -19.336052
3.457500, 0.353600, 1.570796, 0.335744, 1.571442, 16.033698, -19.335632
3.460000, 0.353600, 1.570796, 0.335744, 1.571442, 16.034121, -19.335212
3.462500, 0.353600, 1.570796, 0.335744, 1.571442, 16.034544, -19.334792
3.465000, 0.353600, 1.570796, 0.335744, 1.571441, 16.034968, -19.334372
3.467500, 0.353600, 1.570796, 0.335744, 1.571441, 16.035391, -19.333952
3.470000, 0.353600, 1.570796, 0.335744, 1.571441, 16.035814, -19.333532
3.472500, 0.353600, 1.570796, 0.335744, 1.571441, 16.036238, -19.333112
3.475000, 0.353600, 1.570796, 0.335744, 1.571441, 16.036662, -19.332692
3.477500, 0.353600, 1.570796, 0.335744, 1.571441, 16.037086, -19.332272
3.480000, 0.353600, 1.570796, 0.335744, 1.571440, 16.037510, -19.331852
3.482500, 0.353600, 1.570796, 0.335744, 1.571440, 16.037934, -19.331432
3.485000, 0.353600, 1.570796, 0.335744, 1.571440, 16.038358, -19.331012
3.487500, 0.353600, 1.570796, 0.335744, 1.571440, 16.038783, -19.330592
3.490000, 0.353600, 1.570796, 0.335744, 1.571440, 16.039207, -19.330172
3.492500, 0.353600, 1.570796, 0.335744, 1.571440, 16.039631, -19.329752
3.495000, 0.353600, 1.570796, 0.335744, 1.571439, 16.040056, -19.329332
3.497500, 0.353600, 1.570796, 0.335744, 1.571439, 16.040481, -19.328912
3.500000, 0.353600, 1.570796, 0.335744, 1.571439, 16.040906, -19.328492
3.502500, 0.353600, 1.570796, 0.335744, 1.571439, 16.041330, -19.328072
3.505000, 0.353600, 1.570796, 0.335744, 1.571439, 16.041755, -19.327652
3.507500, 0.353600, 1.570796, 0.335744, 1.571439, 16.042180, -19.327232
3.510000, 0.353600, 1.570796, 0.335744, 1.571438, 16.042605, -19.326812
3.512500, 0.353600, 1.570796, 0.335744, 1.571438, 16.043030, -19.326392
3.515000, 0.353600, 1.570796, 0.335744, 1.571438, 16.043455, -19.325972
3.517500, 0.353600, 1.570796, 0.335744, 1.571438, 16.043880, -19.325552
3.520000, 0.353600, 1.570796, 0.335744, 1.571438, 16.044305, -19.325133
3.522500, 0.353600, 1.570796, 0.335744, 1.571438, 16.044731, -19.324713
3.525000, 0.353600, 1.570796, 0.335744, 1.571437, 16.045156, -19.324293
3.527500, 0.353600, 1.570796, 0.335744, 1.571437, 16.045581, -19.323874
3.530000, 0.353600, 1.570796, 0.335744, 1.571437, 16.046006, -19.323454
3.532500, 0.353600, 1.570796, 0.335744, 1.571437, 16.046431, -19.323035
3.535000, 0.353600, 1.570796, 0.335744, 1.571437, 16.046857, -19.322616
3.537500, 0.353600, 1.570796, 0.335744, 1.571437, 16.047282, -19.322196
3.540000, 0.353600, 1.570796, 0.335744, 1.571436, 16.047707, -19.321777
3.542500, 0.353600, 1.570796, 0.335744, 1.571436, 16.048132, -19.321358
3.545000, 0.353600, 1.570796, 0.335744, 1.571436, 16.048557, -19.320939
3.547500, 0.353600, 1.570796, 0.335744, 1.571436, 16.048983, -19.320520
3.550000, 0.353600, 1.570796, 0.335744, 1.571436, 16.049408, -19.320101
3.552500, 0.353600, 1.570796, 0.335744, 1.571436, 16.049833, -19.319682
3.555000, 0.353600, 1.570796, 0.335744, 1.571435, 16.050258, -19.319263
3.557500, 0.353600, 1.570796, 0.335744, 1.571435, 16.050683, -19.318845
3.560000, 0.353600, 1.570796, 0.335744, 1.571435, 16.051108, -19.318426
3.562500, 0.353600, 1.570796, 0.335744, 1.571435, 16.051533, -19.318008
3.565000, 0.353600, 1.570796, 0.335744, 1.571435, 16.051958, -19.317589
3.567500, 0.353600, 1.570796, 0.335744, 1.571435, 16.052383, -19.317171
3.570000, 0.353600, 1.570796, 0.335744, 1.571434, 16.052808, -19.316753
3.572500, 0.353600, 1.570796, 0.335744, 1.571434, 16.053232, -19.316335
3.575000, 0.353600, 1.570796, 0.335744, 1.571434, 16.053657, -19.315917
3.577500, 0.353600, 1.570796, 0.335744, 1.571434, 16.054082, -19.315499
3.580000, 0.353600, 1.570796, 0.335744, 1.571434, 16.054507, -19.315082
