t,touch_FL, touch_FR, touch_RL, touch_RR
3.645000, 97.134896, 96.471007, 112.371359, 112.319412 
3.647500, 97.134891, 96.471017, 112.371375, 112.319421 
3.650000, 97.134886, 96.471026, 112.371391, 112.319429 
3.652500, 97.134881, 96.471036, 112.371408, 112.319437 
3.655000, 97.134876, 96.471045, 112.371424, 112.319445 
3.657500, 97.134871, 96.471055, 112.371440, 112.319453 
3.660000, 97.134866, 96.471064, 112.371455, 112.319460 
3.662500, 97.134861, 96.471074, 112.371471, 112.319468 
3.665000, 97.134856, 96.471083, 112.371486, 112.319475 
3.667500, 97.134851, 96.471093, 112.371501, 112.319482 
3.670000, 97.134846, 96.471102, 112.371516, 112.319488 
3.672500, 97.134841, 96.471111, 112.371531, 112.319495 
3.675000, 97.134836, 96.471120, 112.371545, 112.319501 
3.677500, 97.134830, 96.471129, 112.371560, 112.319508 
3.680000, 97.134825, 96.471139, 112.371574, 112.319514 
3.682500, 97.134820, 96.471148, 112.371588, 112.319520 
3.685000, 97.134815, 96.471157, 112.371602, 112.319525 
3.687500, 97.134810, 96.471166, 112.371616, 112.319531 
3.690000, 97.134804, 96.471175, 112.371630, 112.319536 
3.692500, 97.134799, 96.471184, 112.371643, 112.319542 
3.695000, 97.134794, 96.471192, 112.371657, 112.319547 
3.697500, 97.134788, 96.471201, 112.371670, 112.319552 
3.700000, 97.134783, 96.471210, 112.371683, 112.319557 
3.702500, 97.134778, 96.471219, 112.371696, 112.319561 
3.705000, 97.134772, 96.471227, 112.371709, 112.319566 
3.707500, 97.134767, 96.471236, 112.371722, 112.319570 
3.710000, 97.134762, 96.471245, 112.371734, 112.319575 
3.712500, 97.134756, 96.471253, 112.371747, 112.319579 
3.715000, 97.134751, 96.471262, 112.371759, 112.319583 
3.717500, 97.134745, 96.471270, 112.371771, 112.319586 
3.720000, 97.134740, 96.471279, 112.371783, 112.319590 
3.722500, 97.134734, 96.471287, 112.371795, 112.319594 
3.725000, 97.134729, 96.471296, 112.371807, 112.319597 
3.727500, 97.134723, 96.471304, 112.371819, 112.319601 
3.730000, 97.134718, 96.471313, 112.371831, 112.319604 
3.732500, 97.134712, 96.471321, 112.371842, 112.319607 
3.735000, 97.134707, 96.471329, 112.371853, 112.319610 
3.737500, 97.134701, 96.471337, 112.371865, 112.319613 
3.740000, 97.134696, 96.471346, 112.371876, 112.319615 
3.742500, 97.134690, 96.471354, 112.371887, 112.319618 
3.745000, 97.134685, 96.471362, 112.371898, 112.319621 
3.747500, 97.134679, 96.471370, 112.371909, 112.319623 
3.750000, 97.134674, 96.471378, 112.371919, 112.319625 
3.752500, 97.134668, 96.471386, 112.371930, 112.319628 
3.755000, 97.134662, 96.471394, 112.371940, 112.319630 
3.757500, 97.134657, 96.471402, 112.371951, 112.319632 
3.760000, 97.134651, 96.471410, 112.371961, 112.319634 
3.762500, 97.134646, 96.471418, 112.371971, 112.319635 
3.765000, 97.134640, 96.471426, 112.371982, 112.319637 
3.767500, 97.134634, 96.471434, 112.371992, 112.319639 
3.770000, 97.134629, 96.471442, 112.372002, 112.319640 
3.772500, 97.134623, 96.471450, 112.372011, 112.319642 
3.775000, 97.134617, 96.471458, 112.372021, 112.319643 
3.777500, 97.134612, 96.471466, 112.372031, 112.319644 
3.780000, 97.134606, 96.471473, 112.372041, 112.319645 
3.782500, 97.134600, 96.471481, 112.372050, 112.319646 
3.785000, 97.134595, 96.471489, 112.372059, 112.319647 
3.787500, 97.134589, 96.471497, 112.372069, 112.319648 
3.790000, 97.134583, 96.471504, 112.372078, 112.319649 
3.792500, 97.134577, 96.471512, 112.372087, 112.319650 
3.795000, 97.134572, 96.471520, 112.372096, 112.319650 
3.797500, 97.134566, 96.471527, 112.372105, 112.319651 
3.800000, 97.134560, 96.471535, 112.372114, 112.319651 
3.802500, 97.134555, 96.471542, 112.372123, 112.319652 
3.805000, 97.134549, 96.471550, 112.372132, 112.319652 
3.807500, 97.134543, 96.471558, 112.372141, 112.319653 
3.810000, 97.134537, 96.471565, 112.372149, 112.319653 
3.812500, 97.134531, 96.471573, 112.372158, 112.319653 
3.815000, 97.134526, 96.471580, 112.372167, 112.319653 
3.817500, 97.134520, 96.471587, 112.372175, 112.319653 
3.820000, 97.134514, 96.471595, 112.372183, 112.319653 
3.822500, 97.134508, 96.471602, 112.372192, 112.319653 
3.825000, 97.134503, 96.471610, 112.372200, 112.319653 
3.827500, 97.134497, 96.471617, 112.372208, 112.319652 
3.830000, 97.134491, 96.471624, 112.372216, 112.319652 
3.832500, 97.134485, 96.471632, 112.372224, 112.319652 
3.835000, 97.134479, 96.471639, 112.372232, 112.319651 
3.837500, 97.134473, 96.471646, 112.372240, 112.319651 
3.840000, 97.134468, 96.471654, 112.372248, 112.319650 
3.842500, 97.134462, 96.471661, 112.372256, 112.319649 
3.845000, 97.134456, 96.471668, 112.372264, 112.319649 
3.847500, 97.134450, 96.471676, 112.372271, 112.319648 
3.850000, 97.134444, 96.471683, 112.372279, 112.319647 
3.852500, 97.134438, 96.471690, 112.372287, 112.319646 
3.855000, 97.134433, 96.471697, 112.372294, 112.319645 
3.857500, 97.134427, 96.471704, 112.372302, 112.319644 
3.860000, 97.134421, 96.471712, 112.372309, 112.319643 
3.862500, 97.134415, 96.471719, 112.372316, 112.319642 
3.865000, 97.134409, 96.471726, 112.372324, 112.319641 
3.867500, 97.134403, 96.471733, 112.372331, 112.319640 
3.870000, 97.134397, 96.471740, 112.372338, 112.319639 
3.872500, 97.134391, 96.471747, 112.372345, 112.319638 
3.875000, 97.134386, 96.471754, 112.372353, 112.319636 
3.877500, 97.134380, 96.471761, 112.372360, 112.319635 
3.880000, 97.134374, 96.471768, 112.372367, 112.319634 
3.882500, 97.134368, 96.471775, 112.372374, 112.319632 
3.885000, 97.134362, 96.471782, 112.372380, 112.319631 
3.887500, 97.134356, 96.471789, 112.372387, 112.319629 
3.890000, 97.134350, 96.471796, 112.372394, 112.319628 
3.892500, 97.134344, 96.471803, 112.372401, 112.319626 
3.895000, 97.134338, 96.471810, 112.372408, 112.319624 
3.897500, 97.134333, 96.471817, 112.372414, 112.319623 
3.900000, 97.134327, 96.471824, 112.372421, 112.319621 
3.902500, 97.134321, 96.471831, 112.372428, 112.319619 
3.905000, 97.134315, 96.471838, 112.372434, 112.319617 
3.907500, 97.134309, 96.471845, 112.372441, 112.319616 
3.910000, 97.134303, 96.471852, 112.372447, 112.319614 
3.912500, 97.134297, 96.471859, 112.372454, 112.319612 
3.915000, 97.134291, 96.471865, 112.372460, 112.319610 
3.917500, 97.134285, 96.471872, 112.372467, 112.319608 
3.920000, 97.134279, 96.471879, 112.372473, 112.319606 
3.922500, 97.134273, 96.471886, 112.372479, 112.319604 
3.925000, 97.134267, 96.471893, 112.372485, 112.319602 
3.927500, 97.134261, 96.471900, 112.372492, 112.319600 
3.930000, 97.134256, 96.471906, 112.372498, 112.319597 
3.932500, 97.134250, 96.471913, 112.372504, 112.319595 
3.935000, 97.134244, 96.471920, 112.372510, 112.319593 
3.937500, 97.134238, 96.471927, 112.372516, 112.319591 
3.940000, 97.134232, 96.471933, 112.372522, 112.319589 
3.942500, 97.134226, 96.471940, 112.372528, 112.319586 
3.945000, 97.134220, 96.471947, 112.372534, 112.319584 
3.947500, 97.134214, 96.471954, 112.372540, 112.319582 
3.950000, 97.134208, 96.471960, 112.372546, 112.319579 
3.952500, 97.134202, 96.471967, 112.372552, 112.319577 
3.955000, 97.134196, 96.471974, 112.372558, 112.319574 
3.957500, 97.134190, 96.471980, 112.372564, 112.319572 
3.960000, 97.134184, 96.471987, 112.372570, 112.319569 
3.962500, 97.134178, 96.471994, 112.372575, 112.319567 
3.965000, 97.134173, 96.472000, 112.372581, 112.319564 
3.967500, 97.134167, 96.472007, 112.372587, 112.319562 
3.970000, 97.134161, 96.472014, 112.372592, 112.319559 
3.972500, 97.134155, 96.472020, 112.372598, 112.319557 
3.975000, 97.134149, 96.472027, 112.372604, 112.319554 
3.977500, 97.134143, 96.472033, 112.372609, 112.319551 
3.980000, 97.134137, 96.472040, 112.372615, 112.319549 
3.982500, 97.134131, 96.472047, 112.372620, 112.319546 
3.985000, 97.134125, 96.472053, 112.372626, 112.319543 
3.987500, 97.134119, 96.472060, 112.372631, 112.319541 
3.990000, 97.134113, 96.472066, 112.372637, 112.319538 
3.992500, 97.134107, 96.472073, 112.372642, 112.319535 
3.995000, 97.134101, 96.472079, 112.372648, 112.319532 
3.997500, 97.134095, 96.472086, 112.372653, 112.319529 
4.000000, 97.134089, 96.472092, 112.372659, 112.319526 
4.002500, 96.804962, 96.139526, 111.956983, 111.900596 
4.005000, 96.155458, 95.470623, 111.140545, 111.064221 
4.007500, 95.248953, 94.581016, 110.321562, 110.197630 
4.010000, 93.781452, 93.102618, 109.013316, 108.937016 
4.012500, 92.331026, 91.626780, 107.564121, 107.458179 
4.015000, 90.910777, 90.162967, 106.146588, 105.993305 
4.017500, 89.531501, 88.717594, 104.760255, 104.536970 
4.020000, 88.212526, 87.273960, 103.422619, 103.070496 
4.022500, 86.942582, 85.838526, 102.124849, 101.602979 
4.025000, 85.702179, 84.428224, 100.848130, 100.153256 
4.027500, 84.470555, 83.064686, 99.571226, 98.743167 
4.030000, 83.236277, 81.761600, 98.282484, 97.386105 
4.032500, 82.001173, 80.519639, 96.984142, 96.082415 
4.035000, 80.778753, 79.327971, 95.690403, 94.820904 
4.037500, 79.588300, 78.170246, 94.421168, 93.584903 
4.040000, 78.447334, 77.032019, 93.194335, 92.359881 
4.042500, 77.365595, 75.906611, 92.019755, 91.139427 
4.045000, 76.342694, 74.797359, 90.896950, 89.927459 
4.047500, 75.369931, 73.715763, 89.817055, 88.736208 
4.050000, 74.435061, 72.676685, 88.767746, 87.581238 
4.052500, 73.527868, 71.692761, 87.738930, 86.475711 
4.055000, 72.644280, 70.770257, 86.726901, 85.426190 
4.057500, 71.787619, 69.907795, 85.735543, 84.431412 
4.060000, 70.966822, 69.098110, 84.774445, 83.484163 
4.062500, 70.192651, 68.331825, 83.854987, 82.575191 
4.065000, 69.473578, 67.601561, 82.986138, 81.697410 
4.067500, 68.812961, 66.904763, 82.171607, 80.848754 
4.070000, 68.208447, 66.244298, 81.409290, 80.032735 
4.072500, 67.653593, 65.626852, 80.692970, 79.256735 
4.075000, 67.140819, 65.059983, 80.015360, 78.528963 
4.077500, 66.664417, 64.549122, 79.371168, 77.855382 
4.080000, 66.222454, 64.095683, 78.759009, 77.237800 
4.082500, 65.816964, 63.696879, 78.181552, 76.673731 
4.085000, 65.452550, 63.347136, 77.644057, 76.157877 
4.087500, 65.133556, 63.615039, 77.159608, 75.688091 
4.090000, 64.865004, 63.367232, 76.719670, 75.243016 
4.092500, 64.646784, 63.167296, 76.325243, 74.830576 
4.095000, 64.470953, 63.010371, 75.973902, 74.459798 
4.097500, 64.329198, 62.895796, 75.661764, 74.135980 
4.100000, 64.218093, 62.824239, 75.385651, 73.860645 
4.102500, 64.137912, 62.795301, 75.144775, 73.632754 
4.105000, 64.097697, 62.804092, 74.936761, 73.864761 
4.107500, 64.092556, 62.858574, 75.189695, 73.737998 
4.110000, 64.124706, 62.942132, 75.079969, 73.649768 
4.112500, 64.191853, 63.054383, 75.008289, 73.592154 
4.115000, 64.292988, 63.196216, 74.971082, 73.565150 
4.117500, 64.425286, 63.369198, 74.965864, 73.570894 
4.120000, 64.585252, 63.574295, 74.990248, 73.611512 
4.122500, 64.770180, 63.811585, 75.042455, 73.688007 
4.125000, 64.978704, 64.080001, 75.121800, 73.799929 
4.127500, 65.210601, 64.377343, 75.228664, 73.945566 
4.130000, 65.466237, 64.700734, 75.363989, 74.122493 
4.132500, 65.745910, 65.047332, 75.528579, 74.328285 
4.135000, 66.049282, 65.414941, 75.722513, 74.561129 
4.137500, 66.375125, 65.802301, 75.944890, 74.820112 
4.140000, 66.721424, 66.208964, 76.193965, 75.105103 
4.142500, 67.085790, 66.634887, 76.467583, 75.416330 
4.145000, 67.465974, 67.079922, 76.763714, 75.753857 
4.147500, 67.860276, 67.543401, 77.080871, 76.117177 
4.150000, 68.267706, 68.023993, 77.418272, 76.505064 
4.152500, 68.687865, 68.519829, 77.775705, 76.915723 
4.155000, 69.120618, 69.028844, 78.153186, 77.347140 
4.157500, 69.565724, 69.549154, 78.550578, 77.797483 
4.160000, 70.464483, 70.077065, 78.969885, 78.270314 
4.162500, 70.980922, 70.607879, 79.403315, 78.752476 
4.165000, 71.518724, 71.146609, 79.851764, 79.246694 
4.167500, 72.059003, 71.694345, 80.315341, 79.756001 
4.170000, 72.595985, 72.249539, 80.792028, 80.281934 
4.172500, 73.128875, 72.811525, 81.279808, 80.824297 
4.175000, 73.658839, 73.379890, 81.777764, 81.382038 
4.177500, 74.187388, 73.953390, 82.286031, 81.953505 
4.180000, 74.715935, 74.530144, 82.805214, 82.536633 
4.182500, 75.245622, 75.108373, 83.335807, 83.129414 
4.185000, 75.777024, 75.686919, 83.877771, 83.730387 
4.187500, 76.309961, 76.265373, 84.430376, 84.338851 
4.190000, 76.843605, 76.843917, 84.992316, 84.954728 
4.192500, 77.376832, 77.422994, 85.562047, 85.578213 
4.195000, 77.908634, 78.002919, 86.138182, 86.209372 
4.197500, 78.438424, 78.583599, 86.719790, 86.847851 
4.200000, 78.966657, 79.163898, 87.307223, 87.492047 
4.202500, 79.493641, 79.742893, 87.900590, 88.140660 
4.205000, 80.019478, 80.319893, 88.499576, 88.792862 
4.207500, 80.544352, 80.894153, 89.103710, 89.448025 
4.210000, 81.068106, 81.465306, 89.712385, 90.105718 
4.212500, 81.590298, 82.033311, 90.324835, 90.765698 
4.215000, 82.110398, 82.598245, 90.940287, 91.427768 
4.217500, 82.627941, 83.160159, 91.558050, 92.091687 
4.220000, 83.142581, 83.719015, 92.177552, 92.757128 
4.222500, 83.654186, 84.274528, 92.798637, 93.423386 
4.225000, 84.162729, 84.826464, 93.421123, 94.089820 
4.227500, 84.668158, 85.374623, 94.044657, 94.755999 
4.230000, 85.170445, 85.918795, 94.668864, 95.421549 
4.232500, 85.669578, 86.458780, 95.293385, 96.086113 
4.235000, 86.901874, 86.997277, 96.690761, 96.749281 
4.237500, 87.456213, 87.527564, 97.364575, 97.395677 
4.240000, 88.032176, 88.057458, 98.055155, 98.030230 
4.242500, 88.599319, 88.585224, 98.733747, 98.661880 
4.245000, 89.149042, 89.106147, 99.396002, 99.291549 
4.247500, 89.680418, 90.311913, 100.049453, 99.924160 
4.250000, 90.185766, 90.879818, 100.678854, 100.542080 
4.252500, 90.685498, 91.466371, 101.281911, 101.878379 
4.255000, 91.183125, 92.039094, 101.870776, 102.551963 
4.257500, 91.669761, 92.594633, 102.448241, 103.222515 
4.260000, 92.143439, 93.134588, 103.015672, 103.876880 
4.262500, 92.606368, 93.662564, 103.574165, 104.515620 
4.265000, 93.060215, 94.180540, 104.124836, 105.140958 
4.267500, 93.505994, 94.689189, 104.668499, 105.754405 
4.270000, 93.944849, 95.188963, 105.205908, 106.356932 
4.272500, 94.378025, 95.680308, 105.737858, 106.949282 
4.275000, 94.806573, 96.163550, 106.265078, 107.532031 
4.277500, 95.231292, 96.638927, 106.788134, 108.105631 
4.280000, 95.652779, 97.106697, 107.307431, 108.670478 
4.282500, 96.071454, 97.567184, 107.823223, 109.226972 
4.285000, 96.487568, 98.020761, 108.335630, 109.775524 
4.287500, 96.901227, 98.467840, 108.844655, 110.316555 
4.290000, 97.312433, 98.908854, 109.350217, 110.850483 
4.292500, 97.721127, 99.344236, 109.852185, 111.377706 
4.295000, 98.127216, 99.774395, 110.350408, 111.898588 
4.297500, 98.530605, 100.199695, 110.844739, 112.413443 
4.300000, 98.931216, 100.620449, 111.335055, 112.922526 
4.302500, 99.329003, 101.036903, 111.821267, 113.426028 
4.305000, 99.723917, 101.449282, 112.303275, 113.924122 
4.307500, 100.115828, 101.857868, 112.780748, 114.417183 
4.310000, 100.515317, 102.265098, 113.257871, 115.787507 
4.312500, 100.912643, 103.511052, 113.724559, 116.315572 
4.315000, 101.314368, 103.953824, 114.174698, 116.818011 
4.317500, 101.725155, 104.401061, 114.626811, 117.306722 
4.320000, 102.132040, 104.835835, 115.077256, 117.779667 
4.322500, 103.332062, 105.255127, 115.532342, 118.235609 
4.325000, 103.758898, 105.664906, 115.949345, 118.670764 
4.327500, 104.192631, 106.074881, 116.362422, 119.103080 
4.330000, 104.618620, 106.472919, 116.772300, 119.529911 
4.332500, 105.031490, 106.853994, 117.175393, 119.945679 
4.335000, 105.435306, 107.222898, 117.573841, 120.351321 
4.337500, 105.832543, 107.582902, 117.969867, 120.748509 
4.340000, 106.223169, 107.934328, 118.363602, 121.137133 
4.342500, 106.607655, 108.277714, 118.754944, 121.517152 
4.345000, 106.986972, 108.614143, 119.144097, 121.889205 
4.347500, 107.361677, 108.944443, 119.531035, 122.253988 
4.350000, 107.731978, 109.269222, 119.915468, 122.612081 
4.352500, 108.100233, 109.606081, 121.064295, 122.963349 
4.355000, 108.462160, 109.934847, 121.470340, 123.298102 
4.357500, 108.822253, 110.264652, 121.868684, 123.628878 
4.360000, 109.176514, 110.591791, 122.254495, 123.954581 
4.362500, 109.525001, 110.916044, 122.627985, 124.275155 
4.365000, 109.869215, 111.238399, 122.991226, 124.591760 
4.367500, 110.209521, 111.558583, 123.345536, 124.904620 
4.370000, 110.546094, 111.876045, 123.691839, 125.213483 
4.372500, 110.879451, 112.190608, 124.031213, 125.518316 
4.375000, 111.209991, 112.502259, 124.364390, 125.819360 
4.377500, 111.538114, 112.810551, 124.692372, 126.116327 
4.380000, 111.863941, 113.115419, 125.015885, 126.409085 
4.382500, 112.187443, 113.417040, 125.335318, 126.697801 
4.385000, 112.508586, 113.715562, 125.650867, 126.982744 
4.387500, 112.827356, 114.011084, 125.962627, 127.264206 
4.390000, 113.143727, 114.303709, 126.270675, 127.542461 
4.392500, 113.457638, 114.593557, 126.575103, 127.817731 
4.395000, 113.769006, 114.880755, 126.876036, 128.090177 
4.397500, 114.077758, 115.165413, 127.173642, 128.359896 
4.400000, 114.383854, 115.447613, 127.468113, 128.626944 
4.402500, 114.687301, 115.727399, 127.759651, 128.891347 
4.405000, 114.988146, 116.004781, 128.048443, 129.153135 
4.407500, 115.286462, 116.279755, 128.334648, 129.412352 
4.410000, 115.602674, 116.558813, 129.511157, 129.667064 
4.412500, 115.879623, 116.841869, 129.795825, 129.904820 
4.415000, 116.165140, 117.131319, 130.083488, 130.141805 
4.417500, 116.465991, 117.414702, 130.375394, 130.376818 
4.420000, 116.765275, 117.687084, 130.658303, 130.602661 
4.422500, 117.061359, 117.957075, 130.932468, 130.825088 
4.425000, 117.354924, 118.228091, 131.200116, 131.047964 
4.427500, 117.644608, 118.497880, 131.460924, 131.269688 
4.430000, 117.930375, 118.766595, 131.715647, 131.490213 
4.432500, 118.212715, 119.034884, 131.965121, 131.710437 
4.435000, 118.492308, 119.301672, 132.210397, 131.929663 
4.437500, 118.770011, 119.566064, 132.452621, 132.147216 
4.440000, 119.046425, 119.827858, 132.692720, 132.363032 
4.442500, 119.321526, 120.087227, 132.931000, 132.577384 
4.445000, 119.594939, 120.344648, 133.167372, 132.790808 
4.447500, 119.866230, 120.600711, 133.401654, 133.003927 
4.450000, 120.135084, 120.855811, 133.633762, 133.217171 
4.452500, 120.419646, 121.113644, 133.865690, 134.234659 
4.455000, 120.697824, 121.355707, 134.078594, 134.435326 
4.457500, 120.987471, 121.614729, 134.302944, 134.649872 
4.460000, 122.030938, 121.869882, 134.551184, 134.855311 
4.462500, 122.266983, 122.117882, 134.709368, 135.041659 
4.465000, 122.549043, 122.391492, 134.898853, 135.257888 
4.467500, 122.845904, 122.649091, 135.105657, 135.466076 
4.470000, 123.129102, 122.887745, 135.304093, 135.653771 
4.472500, 123.412365, 123.869240, 135.497281, 135.870919 
4.475000, 123.719783, 124.054786, 135.717389, 135.987715 
4.477500, 124.023939, 124.304000, 135.955435, 136.156238 
4.480000, 124.290884, 124.561233, 136.164884, 136.336804 
4.482500, 124.554023, 124.806483, 136.368944, 136.512634 
4.485000, 124.829223, 125.047421, 136.586377, 136.691318 
4.487500, 125.102165, 125.281911, 136.804986, 136.868091 
4.490000, 125.371590, 125.514666, 137.023169, 137.046496 
4.492500, 125.640650, 125.747541, 137.243848, 137.228995 
4.495000, 125.909057, 125.978060, 137.466412, 137.413036 
4.497500, 126.177516, 126.206876, 137.691530, 137.598889 
4.500000, 126.446123, 126.435182, 137.919442, 137.787590 
4.502500, 126.714361, 126.663280, 138.149613, 137.979281 
4.505000, 126.982357, 126.891691, 138.382137, 138.174374 
4.507500, 127.250280, 127.120758, 138.617193, 138.373146 
4.510000, 127.518273, 127.350576, 138.854910, 138.575629 
4.512500, 127.786663, 127.581250, 139.095603, 138.781900 
4.515000, 128.055760, 127.812849, 139.339577, 138.992020 
4.517500, 128.325778, 128.045496, 139.587048, 139.206099 
4.520000, 128.596829, 128.279433, 139.838153, 139.424366 
4.522500, 128.868932, 128.514961, 140.092941, 139.647105 
4.525000, 129.142089, 128.752370, 140.351448, 139.874593 
4.527500, 129.416363, 128.991882, 140.613764, 140.107050 
4.530000, 129.691905, 129.233617, 140.880059, 140.344611 
4.532500, 129.968941, 129.477621, 141.150576, 140.587346 
4.535000, 130.247714, 129.723920, 141.425575, 140.835317 
4.537500, 130.528425, 129.972581, 141.705285, 141.088618 
4.540000, 130.811199, 130.223732, 141.989870, 141.347403 
4.542500, 131.096093, 130.477558, 142.279436, 141.611876 
4.545000, 131.383137, 130.734255, 142.574061, 141.882250 
4.547500, 131.672382, 130.993982, 142.873844, 142.158712 
4.550000, 131.963934, 131.256836, 143.178933, 142.441390 
4.552500, 132.257948, 131.522853, 143.489518, 142.730366 
4.555000, 132.554595, 131.792045, 143.805812, 143.025698 
4.557500, 132.854026, 132.064432, 144.128011, 143.327455 
4.560000, 133.156338, 132.340074, 144.456264, 143.635739 
4.562500, 133.461575, 132.619065, 144.790678, 143.950683 
4.565000, 133.769751, 132.901512, 145.131332, 144.272429 
4.567500, 134.080884, 133.187500, 145.478304, 144.601107 
4.570000, 134.398255, 132.958653, 145.833359, 144.932468 
4.572500, 134.104470, 131.785276, 146.194535, 145.314332 
4.575000, 132.968829, 131.828354, 146.551107, 145.663560 
4.577500, 133.117559, 132.164653, 146.880368, 145.946272 
4.580000, 133.530734, 132.578900, 147.249456, 146.318867 
4.582500, 133.931451, 132.973810, 147.611641, 146.683993 
4.585000, 134.329532, 133.353848, 147.977283, 147.039223 
4.587500, 134.726201, 133.760204, 148.357622, 146.237539 
4.590000, 135.110128, 134.084325, 147.294100, 145.497282 
4.592500, 135.427124, 134.359639, 146.822190, 145.830321 
4.595000, 135.824024, 134.785302, 147.307804, 146.354562 
4.597500, 136.226360, 135.158552, 147.800862, 146.834399 
4.600000, 136.619724, 135.502817, 148.282706, 147.274216 
4.602500, 137.027741, 135.888202, 148.787816, 147.759628 
4.605000, 137.418206, 136.268450, 149.274759, 148.241208 
4.607500, 137.815878, 136.648356, 149.770405, 148.724966 
4.610000, 138.222457, 137.029816, 150.278986, 149.214559 
4.612500, 138.628663, 137.407704, 150.789895, 149.703585 
4.615000, 139.037492, 137.788102, 151.307480, 150.199113 
4.617500, 139.445849, 138.170874, 151.829175, 150.701010 
4.620000, 139.851943, 138.556183, 152.353343, 151.209225 
4.622500, 140.256641, 138.944670, 152.881205, 151.724921 
4.625000, 140.660486, 139.334122, 153.413133, 152.246257 
4.627500, 141.064951, 139.722482, 153.950492, 152.771574 
4.630000, 141.452654, 140.133153, 154.488932, 153.304208 
4.632500, 141.811591, 140.564154, 154.985590, 153.888282 
4.635000, 142.206711, 140.954996, 155.524545, 154.436667 
4.637500, 142.605353, 141.338223, 156.077551, 154.977548 
4.640000, 142.987980, 141.731944, 156.621367, 155.533117 
4.642500, 143.362794, 142.127133, 157.162357, 156.096553 
4.645000, 143.737484, 142.514867, 157.708763, 156.658502 
4.647500, 144.111213, 142.894336, 158.260159, 157.217733 
4.650000, 144.480977, 143.267028, 158.813496, 157.775839 
4.652500, 144.844627, 143.633548, 159.366710, 158.333403 
4.655000, 145.200331, 143.994246, 159.918255, 158.890558 
4.657500, 145.546497, 144.349299, 160.466746, 159.447381 
4.660000, 145.882399, 144.697919, 161.011441, 160.003227 
4.662500, 146.208266, 145.038179, 161.552398, 160.556456 
4.665000, 146.524590, 145.367653, 162.089907, 161.104924 
4.667500, 146.831293, 145.684272, 162.623760, 161.646719 
4.670000, 147.127297, 145.986846, 163.152886, 162.180638 
4.672500, 147.410639, 146.275055, 163.675445, 162.706217 
4.675000, 147.678980, 146.548985, 164.189271, 163.223357 
4.677500, 147.930242, 146.808481, 164.692415, 163.731778 
4.680000, 148.163041, 147.052648, 165.183506, 164.230579 
4.682500, 148.376703, 147.279738, 165.661761, 164.718115 
4.685000, 148.570911, 147.487459, 166.126675, 165.192231 
4.687500, 148.745164, 147.673508, 166.577567, 165.650712 
4.690000, 148.898357, 147.836045, 167.013211, 166.091696 
4.692500, 149.028674, 147.973885, 167.431756, 166.513855 
4.695000, 149.142915, 147.419231, 167.849676, 166.942086 
4.697500, 149.210492, 147.594465, 168.227004, 167.371879 
4.700000, 149.241593, 147.683232, 168.563169, 167.715455 
4.702500, 149.273070, 147.751565, 168.912626, 168.052376 
4.705000, 149.263686, 147.785413, 169.229674, 168.366017 
4.707500, 149.209124, 147.780779, 169.505885, 168.648836 
4.710000, 148.356768, 147.739319, 169.719051, 168.905548 
4.712500, 148.375350, 147.667625, 170.032795, 169.151060 
4.715000, 148.304155, 147.518045, 170.251632, 169.316805 
4.717500, 148.154163, 147.338713, 170.396632, 169.454034 
4.720000, 147.968445, 147.139446, 170.520408, 169.584001 
4.722500, 147.730641, 146.884984, 170.601800, 169.666004 
4.725000, 147.441197, 146.578155, 170.639232, 169.698825 
4.727500, 147.102552, 146.228191, 170.635687, 169.692075 
4.730000, 146.710127, 145.830689, 170.584610, 169.640659 
4.732500, 146.264292, 145.381725, 170.484335, 169.539777 
4.735000, 145.766879, 144.879433, 170.335587, 169.387187 
4.737500, 145.197543, 144.319889, 170.137161, 168.409596 
4.740000, 144.584289, 143.714590, 169.915534, 168.283966 
4.742500, 143.896571, 143.016850, 169.615954, 168.063215 
4.745000, 143.157825, 142.265389, 169.262269, 167.773071 
4.747500, 142.360016, 141.467448, 168.848704, 167.422906 
4.750000, 141.491978, 140.613810, 168.361586, 167.003942 
4.752500, 140.558017, 139.703065, 167.803701, 166.516014 
4.755000, 139.562715, 138.732194, 167.178976, 165.957937 
4.757500, 138.507095, 137.695442, 166.487238, 165.324870 
4.760000, 137.391730, 136.589678, 165.727854, 164.613916 
4.762500, 136.215857, 135.414634, 164.899222, 163.824719 
4.765000, 134.971320, 134.154352, 163.210449, 162.970998 
4.767500, 133.692889, 132.814926, 162.416047, 162.046554 
4.770000, 132.314237, 131.401469, 161.518898, 161.032561 
4.772500, 130.850294, 129.941605, 160.511641, 159.951075 
4.775000, 129.312997, 128.435363, 159.405346, 158.805996 
4.777500, 127.705219, 126.867918, 158.202950, 157.584313 
4.780000, 126.034267, 125.231468, 156.911553, 156.277934 
4.782500, 124.306877, 123.523586, 155.538430, 154.884005 
4.785000, 122.524712, 121.743509, 154.085929, 153.401089 
4.787500, 120.686209, 119.893522, 152.552931, 151.830233 
4.790000, 118.788619, 117.978931, 150.937021, 150.175200 
4.792500, 116.829332, 116.005752, 149.235782, 148.440458 
4.795000, 114.807514, 113.978601, 147.448241, 146.629229 
4.797500, 112.725263, 111.899705, 145.575911, 144.742572 
4.800000, 110.587437, 109.769000, 143.622672, 142.779491 
4.802500, 107.968996, 107.583022, 141.584216, 140.729782 
4.805000, 105.916612, 105.342073, 138.996851, 138.623299 
